Time_hours,Time_minutes,Sensor,Type,Measurement
5.333361,320.00168,SCADA-15-Vmag,SCADA,0.9917094
5.4000278,324.00168,SCADA-15-Vmag,SCADA,0.99169713
5.4666944,328.00165,SCADA-15-Vmag,SCADA,0.99168336
5.533361,332.00165,SCADA-15-Vmag,SCADA,0.99166805
5.6000276,336.00165,SCADA-15-Vmag,SCADA,0.9916511
5.6666946,340.00168,SCADA-15-Vmag,SCADA,0.9916324
5.7333612,344.00168,SCADA-15-Vmag,SCADA,0.99161196
5.800028,348.00168,SCADA-15-Vmag,SCADA,0.99158955
5.8666945,352.00168,SCADA-15-Vmag,SCADA,0.9915651
5.933361,356.00165,SCADA-15-Vmag,SCADA,0.9915386
6.0000277,360.00165,SCADA-15-Vmag,SCADA,0.99150985
6.0666943,364.00165,SCADA-15-Vmag,SCADA,0.991479
6.1333613,368.00168,SCADA-15-Vmag,SCADA,0.9914467
6.200028,372.00168,SCADA-15-Vmag,SCADA,0.9914137
6.2666945,376.00168,SCADA-15-Vmag,SCADA,0.99138093
6.333361,380.00168,SCADA-15-Vmag,SCADA,0.9913492
6.4000278,384.00168,SCADA-15-Vmag,SCADA,0.9913194
6.4666944,388.00165,SCADA-15-Vmag,SCADA,0.99129224
6.533361,392.00165,SCADA-15-Vmag,SCADA,0.9912687
6.6000276,396.00165,SCADA-15-Vmag,SCADA,0.99124944
6.6666946,400.00168,SCADA-15-Vmag,SCADA,0.99123544
6.7333612,404.00168,SCADA-15-Vmag,SCADA,0.9912275
6.800028,408.00168,SCADA-15-Vmag,SCADA,0.99122643
6.8666945,412.00168,SCADA-15-Vmag,SCADA,0.9912331
6.933361,416.00165,SCADA-15-Vmag,SCADA,0.9912483
7.0000277,420.00165,SCADA-15-Vmag,SCADA,0.9912729
7.0666943,424.00165,SCADA-15-Vmag,SCADA,0.9913073
7.1333613,428.00168,SCADA-15-Vmag,SCADA,0.9913506
7.200028,432.00168,SCADA-15-Vmag,SCADA,0.9914014
7.2666945,436.00168,SCADA-15-Vmag,SCADA,0.9914582
7.333361,440.00168,SCADA-15-Vmag,SCADA,0.99151975
7.4000278,444.00168,SCADA-15-Vmag,SCADA,0.9915846
7.4666944,448.00165,SCADA-15-Vmag,SCADA,0.9916515
7.533361,452.00165,SCADA-15-Vmag,SCADA,0.991719
7.6000276,456.00165,SCADA-15-Vmag,SCADA,0.99178576
7.6666946,460.00168,SCADA-15-Vmag,SCADA,0.9918505
7.7333612,464.00168,SCADA-15-Vmag,SCADA,0.99191177
7.800028,468.00168,SCADA-15-Vmag,SCADA,0.9919683
7.8666945,472.00168,SCADA-15-Vmag,SCADA,0.99201864
7.933361,476.00165,SCADA-15-Vmag,SCADA,0.99206156
8.000028,480.00165,SCADA-15-Vmag,SCADA,0.9920957
8.066694,484.00165,SCADA-15-Vmag,SCADA,0.9921201
8.133361,488.00165,SCADA-15-Vmag,SCADA,0.99213547
8.200027,492.00165,SCADA-15-Vmag,SCADA,0.992143
8.266694,496.00165,SCADA-15-Vmag,SCADA,0.99214375
8.333361,500.00165,SCADA-15-Vmag,SCADA,0.9921389
8.400028,504.0017,SCADA-15-Vmag,SCADA,0.99212956
8.466695,508.00168,SCADA-15-Vmag,SCADA,0.99211687
8.533361,512.0017,SCADA-15-Vmag,SCADA,0.99210197
8.600028,516.0017,SCADA-15-Vmag,SCADA,0.99208593
8.666695,520.0017,SCADA-15-Vmag,SCADA,0.99206996
8.733361,524.00165,SCADA-15-Vmag,SCADA,0.9920552
8.800028,528.00165,SCADA-15-Vmag,SCADA,0.9920427
8.866694,532.00165,SCADA-15-Vmag,SCADA,0.99203366
8.933361,536.00165,SCADA-15-Vmag,SCADA,0.99202925
9.000028,540.00165,SCADA-15-Vmag,SCADA,0.9920305
9.066694,544.00165,SCADA-15-Vmag,SCADA,0.9920382
9.133361,548.00165,SCADA-15-Vmag,SCADA,0.99205124
9.200027,552.00165,SCADA-15-Vmag,SCADA,0.9920682
9.266694,556.00165,SCADA-15-Vmag,SCADA,0.9920874
9.333361,560.00165,SCADA-15-Vmag,SCADA,0.9921075
9.400028,564.0017,SCADA-15-Vmag,SCADA,0.99212694
9.466695,568.0017,SCADA-15-Vmag,SCADA,0.99214417
9.533361,572.0017,SCADA-15-Vmag,SCADA,0.99215776
9.600028,576.0017,SCADA-15-Vmag,SCADA,0.9921662
9.666695,580.0017,SCADA-15-Vmag,SCADA,0.99216795
9.733361,584.00165,SCADA-15-Vmag,SCADA,0.9921616
9.800028,588.00165,SCADA-15-Vmag,SCADA,0.9921455
9.866694,592.00165,SCADA-15-Vmag,SCADA,0.9921183
9.933361,596.00165,SCADA-15-Vmag,SCADA,0.9920784
10.000028,600.00165,SCADA-15-Vmag,SCADA,0.99202436
10.066694,604.00165,SCADA-15-Vmag,SCADA,0.99195534
10.133361,608.00165,SCADA-15-Vmag,SCADA,0.9918731
10.200027,612.00165,SCADA-15-Vmag,SCADA,0.99178
10.266694,616.00165,SCADA-15-Vmag,SCADA,0.9916786
10.333361,620.00165,SCADA-15-Vmag,SCADA,0.99157125
10.400028,624.0017,SCADA-15-Vmag,SCADA,0.9914604
10.466695,628.0017,SCADA-15-Vmag,SCADA,0.9913485
10.533361,632.0017,SCADA-15-Vmag,SCADA,0.991238
10.600028,636.0017,SCADA-15-Vmag,SCADA,0.9911314
10.666695,640.0017,SCADA-15-Vmag,SCADA,0.9910311
10.733361,644.00165,SCADA-15-Vmag,SCADA,0.99093956
10.800028,648.00165,SCADA-15-Vmag,SCADA,0.9908593
10.866694,652.00165,SCADA-15-Vmag,SCADA,0.99079275
10.933361,656.00165,SCADA-15-Vmag,SCADA,0.9907424
11.000028,660.00165,SCADA-15-Vmag,SCADA,0.99071074
11.066694,664.00165,SCADA-15-Vmag,SCADA,0.9906994
11.133361,668.00165,SCADA-15-Vmag,SCADA,0.9907069
11.200027,672.00165,SCADA-15-Vmag,SCADA,0.9907309
11.266694,676.00165,SCADA-15-Vmag,SCADA,0.9907691
11.333361,680.00165,SCADA-15-Vmag,SCADA,0.99081916
11.400028,684.0017,SCADA-15-Vmag,SCADA,0.9908787
11.466695,688.0017,SCADA-15-Vmag,SCADA,0.99094546
11.533361,692.0017,SCADA-15-Vmag,SCADA,0.9910171
11.600028,696.0017,SCADA-15-Vmag,SCADA,0.9910913
11.666695,700.0017,SCADA-15-Vmag,SCADA,0.9911657
11.733361,704.00165,SCADA-15-Vmag,SCADA,0.99123794
11.800028,708.00165,SCADA-15-Vmag,SCADA,0.99130577
11.866694,712.00165,SCADA-15-Vmag,SCADA,0.9913668
11.933361,716.00165,SCADA-15-Vmag,SCADA,0.9914188
12.000028,720.00165,SCADA-15-Vmag,SCADA,0.99145925
12.066694,724.00165,SCADA-15-Vmag,SCADA,0.9914867
12.133361,728.00165,SCADA-15-Vmag,SCADA,0.9915022
12.200027,732.00165,SCADA-15-Vmag,SCADA,0.9915075
12.266694,736.00165,SCADA-15-Vmag,SCADA,0.9915044
12.333361,740.00165,SCADA-15-Vmag,SCADA,0.9914946
12.400028,744.0017,SCADA-15-Vmag,SCADA,0.99148
12.466695,748.0017,SCADA-15-Vmag,SCADA,0.9914623
12.533361,752.0017,SCADA-15-Vmag,SCADA,0.9914433
12.600028,756.0017,SCADA-15-Vmag,SCADA,0.9914248
12.666695,760.0017,SCADA-15-Vmag,SCADA,0.9914085
12.733361,764.00165,SCADA-15-Vmag,SCADA,0.9913964
12.800028,768.00165,SCADA-15-Vmag,SCADA,0.9913901
12.866694,772.00165,SCADA-15-Vmag,SCADA,0.9913914
12.933361,776.00165,SCADA-15-Vmag,SCADA,0.9914022
13.000028,780.00165,SCADA-15-Vmag,SCADA,0.9914242
13.066694,784.00165,SCADA-15-Vmag,SCADA,0.99145865
13.133361,788.00165,SCADA-15-Vmag,SCADA,0.9915045
13.200027,792.00165,SCADA-15-Vmag,SCADA,0.99156004
13.266694,796.00165,SCADA-15-Vmag,SCADA,0.9916237
13.333361,800.00165,SCADA-15-Vmag,SCADA,0.99169385
13.400028,804.0017,SCADA-15-Vmag,SCADA,0.9917688
13.466695,808.0017,SCADA-15-Vmag,SCADA,0.9918469
13.533361,812.0017,SCADA-15-Vmag,SCADA,0.9919266
13.600028,816.0017,SCADA-15-Vmag,SCADA,0.9920062
13.666695,820.0017,SCADA-15-Vmag,SCADA,0.992084
13.733361,824.00165,SCADA-15-Vmag,SCADA,0.9921586
13.800028,828.00165,SCADA-15-Vmag,SCADA,0.9922281
13.866694,832.00165,SCADA-15-Vmag,SCADA,0.992291
13.933361,836.00165,SCADA-15-Vmag,SCADA,0.99234563
14.000028,840.00165,SCADA-15-Vmag,SCADA,0.9923904
14.066694,844.00165,SCADA-15-Vmag,SCADA,0.9924241
14.133361,848.00165,SCADA-15-Vmag,SCADA,0.9924473
14.200027,852.00165,SCADA-15-Vmag,SCADA,0.99246097
14.266694,856.00165,SCADA-15-Vmag,SCADA,0.9924662
14.333361,860.00165,SCADA-15-Vmag,SCADA,0.99246395
14.400028,864.0017,SCADA-15-Vmag,SCADA,0.99245524
14.466695,868.0017,SCADA-15-Vmag,SCADA,0.99244106
14.533361,872.0017,SCADA-15-Vmag,SCADA,0.9924224
14.600028,876.0017,SCADA-15-Vmag,SCADA,0.99240035
14.666695,880.0017,SCADA-15-Vmag,SCADA,0.9923758
14.733361,884.00165,SCADA-15-Vmag,SCADA,0.9923499
14.800028,888.00165,SCADA-15-Vmag,SCADA,0.9923236
14.866694,892.00165,SCADA-15-Vmag,SCADA,0.9922978
14.933361,896.00165,SCADA-15-Vmag,SCADA,0.9922737
15.000028,900.00165,SCADA-15-Vmag,SCADA,0.9922522
15.066694,904.00165,SCADA-15-Vmag,SCADA,0.9922341
15.133361,908.00165,SCADA-15-Vmag,SCADA,0.99221927
15.200027,912.00165,SCADA-15-Vmag,SCADA,0.9922073
15.266694,916.00165,SCADA-15-Vmag,SCADA,0.9921979
15.333361,920.00165,SCADA-15-Vmag,SCADA,0.99219054
15.400028,924.0017,SCADA-15-Vmag,SCADA,0.992185
15.466695,928.0017,SCADA-15-Vmag,SCADA,0.9921809
15.533361,932.0017,SCADA-15-Vmag,SCADA,0.9921777
15.600028,936.0017,SCADA-15-Vmag,SCADA,0.9921752
15.666695,940.0017,SCADA-15-Vmag,SCADA,0.992173
15.733361,944.00165,SCADA-15-Vmag,SCADA,0.99217063
15.800028,948.00165,SCADA-15-Vmag,SCADA,0.99216783
15.866694,952.00165,SCADA-15-Vmag,SCADA,0.9921642
15.933361,956.00165,SCADA-15-Vmag,SCADA,0.9921593
16.000029,960.0017,SCADA-15-Vmag,SCADA,0.99215287
16.066694,964.00165,SCADA-15-Vmag,SCADA,0.99214417
16.133362,968.0017,SCADA-15-Vmag,SCADA,0.99213177
16.200027,972.00165,SCADA-15-Vmag,SCADA,0.9921137
16.266695,976.0017,SCADA-15-Vmag,SCADA,0.99208826
16.33336,980.00165,SCADA-15-Vmag,SCADA,0.9920536
16.400028,984.0017,SCADA-15-Vmag,SCADA,0.99200785
16.466694,988.00165,SCADA-15-Vmag,SCADA,0.99194926
16.533361,992.0017,SCADA-15-Vmag,SCADA,0.99187595
16.600027,996.00165,SCADA-15-Vmag,SCADA,0.99178606
16.666695,1000.0017,SCADA-15-Vmag,SCADA,0.9916778
16.73336,1004.0016,SCADA-15-Vmag,SCADA,0.9915493
16.800028,1008.00165,SCADA-15-Vmag,SCADA,0.99139875
16.866693,1012.0016,SCADA-15-Vmag,SCADA,0.9912242
16.933361,1016.00165,SCADA-15-Vmag,SCADA,0.9910238
17.000029,1020.0017,SCADA-15-Vmag,SCADA,0.9907957
17.066694,1024.0017,SCADA-15-Vmag,SCADA,0.990539
17.133362,1028.0017,SCADA-15-Vmag,SCADA,0.99025786
17.200027,1032.0017,SCADA-15-Vmag,SCADA,0.9899574
17.266695,1036.0017,SCADA-15-Vmag,SCADA,0.9896428
17.33336,1040.0016,SCADA-15-Vmag,SCADA,0.9893192
17.400028,1044.0017,SCADA-15-Vmag,SCADA,0.98899204
17.466694,1048.0016,SCADA-15-Vmag,SCADA,0.9886664
17.533361,1052.0017,SCADA-15-Vmag,SCADA,0.9883478
17.600027,1056.0016,SCADA-15-Vmag,SCADA,0.98804146
17.666695,1060.0017,SCADA-15-Vmag,SCADA,0.98775285
17.73336,1064.0016,SCADA-15-Vmag,SCADA,0.9874873
17.800028,1068.0017,SCADA-15-Vmag,SCADA,0.98725027
17.866693,1072.0016,SCADA-15-Vmag,SCADA,0.9870472
17.933361,1076.0017,SCADA-15-Vmag,SCADA,0.9868836
18.000029,1080.0017,SCADA-15-Vmag,SCADA,0.98676485
18.066694,1084.0017,SCADA-15-Vmag,SCADA,0.98669463
18.133362,1088.0017,SCADA-15-Vmag,SCADA,0.98666996
18.200027,1092.0017,SCADA-15-Vmag,SCADA,0.9866858
18.266695,1096.0017,SCADA-15-Vmag,SCADA,0.98673743
18.33336,1100.0016,SCADA-15-Vmag,SCADA,0.9868199
18.400028,1104.0017,SCADA-15-Vmag,SCADA,0.9869283
18.466694,1108.0016,SCADA-15-Vmag,SCADA,0.9870576
18.533361,1112.0017,SCADA-15-Vmag,SCADA,0.9872032
18.600027,1116.0016,SCADA-15-Vmag,SCADA,0.98735994
18.666695,1120.0017,SCADA-15-Vmag,SCADA,0.987523
18.73336,1124.0016,SCADA-15-Vmag,SCADA,0.98768765
18.800028,1128.0017,SCADA-15-Vmag,SCADA,0.987849
18.866693,1132.0016,SCADA-15-Vmag,SCADA,0.9880021
18.933361,1136.0017,SCADA-15-Vmag,SCADA,0.9881424
19.000029,1140.0017,SCADA-15-Vmag,SCADA,0.9882648
19.066694,1144.0017,SCADA-15-Vmag,SCADA,0.98836577
19.133362,1148.0017,SCADA-15-Vmag,SCADA,0.9884457
19.200027,1152.0017,SCADA-15-Vmag,SCADA,0.98850614
19.266695,1156.0017,SCADA-15-Vmag,SCADA,0.9885486
19.33336,1160.0016,SCADA-15-Vmag,SCADA,0.9885745
19.400028,1164.0017,SCADA-15-Vmag,SCADA,0.98858535
19.466694,1168.0016,SCADA-15-Vmag,SCADA,0.9885827
19.533361,1172.0017,SCADA-15-Vmag,SCADA,0.98856795
19.600027,1176.0016,SCADA-15-Vmag,SCADA,0.9885426
19.666695,1180.0017,SCADA-15-Vmag,SCADA,0.9885082
19.73336,1184.0016,SCADA-15-Vmag,SCADA,0.9884662
19.800028,1188.0017,SCADA-15-Vmag,SCADA,0.98841804
19.866693,1192.0016,SCADA-15-Vmag,SCADA,0.9883652
19.933361,1196.0017,SCADA-15-Vmag,SCADA,0.9883092
20.000029,1200.0017,SCADA-15-Vmag,SCADA,0.9882515
20.066694,1204.0017,SCADA-15-Vmag,SCADA,0.9881934
20.133362,1208.0017,SCADA-15-Vmag,SCADA,0.9881353
20.200027,1212.0017,SCADA-15-Vmag,SCADA,0.9880773
20.266695,1216.0017,SCADA-15-Vmag,SCADA,0.9880195
20.33336,1220.0016,SCADA-15-Vmag,SCADA,0.9879622
20.400028,1224.0017,SCADA-15-Vmag,SCADA,0.9879054
20.466694,1228.0016,SCADA-15-Vmag,SCADA,0.98784935
20.533361,1232.0017,SCADA-15-Vmag,SCADA,0.98779416
20.600027,1236.0016,SCADA-15-Vmag,SCADA,0.98774004
20.666695,1240.0017,SCADA-15-Vmag,SCADA,0.98768705
20.73336,1244.0016,SCADA-15-Vmag,SCADA,0.98763543
20.800028,1248.0017,SCADA-15-Vmag,SCADA,0.98758525
20.866693,1252.0016,SCADA-15-Vmag,SCADA,0.9875367
20.933361,1256.0017,SCADA-15-Vmag,SCADA,0.98749
21.000029,1260.0017,SCADA-15-Vmag,SCADA,0.98744524
21.066694,1264.0017,SCADA-15-Vmag,SCADA,0.98740256
21.133362,1268.0017,SCADA-15-Vmag,SCADA,0.98736227
21.200027,1272.0017,SCADA-15-Vmag,SCADA,0.9873247
21.266695,1276.0017,SCADA-15-Vmag,SCADA,0.98729026
21.33336,1280.0016,SCADA-15-Vmag,SCADA,0.98725915
21.400028,1284.0017,SCADA-15-Vmag,SCADA,0.98723173
21.466694,1288.0016,SCADA-15-Vmag,SCADA,0.98720837
21.533361,1292.0017,SCADA-15-Vmag,SCADA,0.98718935
21.600027,1296.0016,SCADA-15-Vmag,SCADA,0.98717505
21.666695,1300.0017,SCADA-15-Vmag,SCADA,0.9871657
21.73336,1304.0016,SCADA-15-Vmag,SCADA,0.9871617
21.800028,1308.0017,SCADA-15-Vmag,SCADA,0.98716336
21.866693,1312.0016,SCADA-15-Vmag,SCADA,0.98717105
21.933361,1316.0017,SCADA-15-Vmag,SCADA,0.987185
22.000029,1320.0017,SCADA-15-Vmag,SCADA,0.9872057
22.066694,1324.0017,SCADA-15-Vmag,SCADA,0.98723316
22.133362,1328.0017,SCADA-15-Vmag,SCADA,0.98726714
22.200027,1332.0017,SCADA-15-Vmag,SCADA,0.9873072
22.266695,1336.0017,SCADA-15-Vmag,SCADA,0.9873528
22.33336,1340.0016,SCADA-15-Vmag,SCADA,0.9874035
22.400028,1344.0017,SCADA-15-Vmag,SCADA,0.9874589
22.466694,1348.0016,SCADA-15-Vmag,SCADA,0.9875184
22.533361,1352.0017,SCADA-15-Vmag,SCADA,0.9875817
22.600027,1356.0016,SCADA-15-Vmag,SCADA,0.9876482
22.666695,1360.0017,SCADA-15-Vmag,SCADA,0.98771745
22.73336,1364.0016,SCADA-15-Vmag,SCADA,0.98778903
22.800028,1368.0017,SCADA-15-Vmag,SCADA,0.9878624
22.866693,1372.0016,SCADA-15-Vmag,SCADA,0.9879372
22.933361,1376.0017,SCADA-15-Vmag,SCADA,0.98801285
23.000029,1380.0017,SCADA-15-Vmag,SCADA,0.98808897
23.066694,1384.0017,SCADA-15-Vmag,SCADA,0.98808897
23.133362,1388.0017,SCADA-15-Vmag,SCADA,0.98808897
23.200027,1392.0017,SCADA-15-Vmag,SCADA,0.98808897
23.266695,1396.0017,SCADA-15-Vmag,SCADA,0.98808897
23.33336,1400.0016,SCADA-15-Vmag,SCADA,0.98808897
23.400028,1404.0017,SCADA-15-Vmag,SCADA,0.98808897
23.466694,1408.0016,SCADA-15-Vmag,SCADA,0.98808897
23.533361,1412.0017,SCADA-15-Vmag,SCADA,0.98808897
23.600027,1416.0016,SCADA-15-Vmag,SCADA,0.98808897
23.666695,1420.0017,SCADA-15-Vmag,SCADA,0.98808897
23.73336,1424.0016,SCADA-15-Vmag,SCADA,0.98808897
23.800028,1428.0017,SCADA-15-Vmag,SCADA,0.98808897
23.866693,1432.0016,SCADA-15-Vmag,SCADA,0.98808897
23.933361,1436.0017,SCADA-15-Vmag,SCADA,0.98808897
2.7777778e-5,0.0016666667,AMI-22-P,AMI,-0.001485
0.25002778,15.001667,AMI-22-P,AMI,-0.0014886057
0.5000278,30.001667,AMI-22-P,AMI,-0.0014907692
0.7500278,45.001667,AMI-22-P,AMI,-0.001490048
1.0000278,60.001667,AMI-22-P,AMI,-0.001485
1.2500278,75.00166,AMI-22-P,AMI,-0.0014756251
1.5000278,90.00166,AMI-22-P,AMI,-0.0014676924
1.7500278,105.00166,AMI-22-P,AMI,-0.0014684135
2.000028,120.00167,AMI-22-P,AMI,-0.001485
2.250028,135.00168,AMI-22-P,AMI,-0.0015210034
2.500028,150.00168,AMI-22-P,AMI,-0.0015653362
2.750028,165.00168,AMI-22-P,AMI,-0.0016032509
3.000028,180.00168,AMI-22-P,AMI,-0.00162
3.250028,195.00168,AMI-22-P,AMI,-0.0016055956
3.500028,210.00168,AMI-22-P,AMI,-0.0015690878
3.750028,225.00168,AMI-22-P,AMI,-0.0015242861
4.0000277,240.00166,AMI-22-P,AMI,-0.001485
4.2500277,255.00166,AMI-22-P,AMI,-0.0014623172
4.5000277,270.00165,AMI-22-P,AMI,-0.0014564375
4.7500277,285.00165,AMI-22-P,AMI,-0.0014648392
5.0000277,300.00165,AMI-22-P,AMI,-0.001485
5.2500277,315.00165,AMI-22-P,AMI,-0.0015120888
5.5000277,330.00165,AMI-22-P,AMI,-0.0015320369
5.7500277,345.00165,AMI-22-P,AMI,-0.0015284667
6.0000277,360.00165,AMI-22-P,AMI,-0.001485
6.2500277,375.00165,AMI-22-P,AMI,-0.0013972182
6.5000277,390.00165,AMI-22-P,AMI,-0.0013085395
6.7500277,405.00165,AMI-22-P,AMI,-0.001274341
7.0000277,420.00165,AMI-22-P,AMI,-0.00135
7.2500277,435.00165,AMI-22-P,AMI,-0.00156646
7.5000277,450.00165,AMI-22-P,AMI,-0.00185693
7.7500277,465.00165,AMI-22-P,AMI,-0.0021301848
8.000028,480.00165,AMI-22-P,AMI,-0.002295
8.250028,495.00165,AMI-22-P,AMI,-0.0022868635
8.500028,510.00165,AMI-22-P,AMI,-0.0021481158
8.750028,525.00165,AMI-22-P,AMI,-0.0019478101
9.000028,540.00165,AMI-22-P,AMI,-0.001755
9.250028,555.00165,AMI-22-P,AMI,-0.0016217111
9.500028,570.00165,AMI-22-P,AMI,-0.0015318574
9.750028,585.00165,AMI-22-P,AMI,-0.001452325
10.000028,600.00165,AMI-22-P,AMI,-0.00135
10.250028,615.00165,AMI-22-P,AMI,-0.0012099639
10.500028,630.00165,AMI-22-P,AMI,-0.0010900798
10.750028,645.00165,AMI-22-P,AMI,-0.0010664057
11.000028,660.00165,AMI-22-P,AMI,-0.001215
11.250028,675.00165,AMI-22-P,AMI,-0.0015730425
11.500028,690.00165,AMI-22-P,AMI,-0.0020221986
11.750028,705.00165,AMI-22-P,AMI,-0.0024052556
12.000028,720.00165,AMI-22-P,AMI,-0.002565
12.250028,735.00165,AMI-22-P,AMI,-0.002397163
12.500028,750.00165,AMI-22-P,AMI,-0.0020092507
12.750028,765.00165,AMI-22-P,AMI,-0.0015617132
13.000028,780.00165,AMI-22-P,AMI,-0.001215
13.250028,795.00165,AMI-22-P,AMI,-0.0010874459
13.500028,810.00165,AMI-22-P,AMI,-0.0011289231
13.750028,825.00165,AMI-22-P,AMI,-0.0012471889
14.000028,840.00165,AMI-22-P,AMI,-0.00135
14.250028,855.00165,AMI-22-P,AMI,-0.001367819
14.500028,870.00165,AMI-22-P,AMI,-0.0013219315
14.750028,885.00165,AMI-22-P,AMI,-0.0012563281
15.000028,900.00165,AMI-22-P,AMI,-0.001215
15.250028,915.00165,AMI-22-P,AMI,-0.0012290903
15.500028,930.00165,AMI-22-P,AMI,-0.001278351
15.750028,945.00165,AMI-22-P,AMI,-0.0013296861
16.000029,960.0017,AMI-22-P,AMI,-0.00135
16.250029,975.0017,AMI-22-P,AMI,-0.0013180072
16.500029,990.0017,AMI-22-P,AMI,-0.0012596647
16.750029,1005.0017,AMI-22-P,AMI,-0.0012127397
17.000029,1020.0017,AMI-22-P,AMI,-0.001215
17.250029,1035.0017,AMI-22-P,AMI,-0.0012909122
17.500029,1050.0017,AMI-22-P,AMI,-0.0014117406
17.750029,1065.0017,AMI-22-P,AMI,-0.0015354486
18.000029,1080.0017,AMI-22-P,AMI,-0.00162
18.250029,1095.0017,AMI-22-P,AMI,-0.0016352191
18.500029,1110.0017,AMI-22-P,AMI,-0.0015983734
18.750029,1125.0017,AMI-22-P,AMI,-0.001538591
19.000029,1140.0017,AMI-22-P,AMI,-0.001485
19.250029,1155.0017,AMI-22-P,AMI,-0.0014600082
19.500029,1170.0017,AMI-22-P,AMI,-0.0014591409
19.750029,1185.0017,AMI-22-P,AMI,-0.0014712033
20.000029,1200.0017,AMI-22-P,AMI,-0.001485
20.250029,1215.0017,AMI-22-P,AMI,-0.0014917012
20.500029,1230.0017,AMI-22-P,AMI,-0.0014919378
20.750029,1245.0017,AMI-22-P,AMI,-0.0014887054
21.000029,1260.0017,AMI-22-P,AMI,-0.001485
21.250029,1275.0017,AMI-22-P,AMI,-0.0014831867
21.500029,1290.0017,AMI-22-P,AMI,-0.0014831079
21.750029,1305.0017,AMI-22-P,AMI,-0.0014839751
22.000029,1320.0017,AMI-22-P,AMI,-0.001485
22.250029,1335.0017,AMI-22-P,AMI,-0.0014855518
22.500029,1350.0017,AMI-22-P,AMI,-0.0014856308
22.750029,1365.0017,AMI-22-P,AMI,-0.0014853942
23.000029,1380.0017,AMI-22-P,AMI,-0.001485
23.250029,1395.0017,AMI-22-P,AMI,-0.001485
23.500029,1410.0017,AMI-22-P,AMI,-0.001485
23.750029,1425.0017,AMI-22-P,AMI,-0.001485
2.7777778e-5,0.0016666667,AMI-25-P,AMI,-0.089496
0.25002778,15.001667,AMI-25-P,AMI,-0.090961844
0.5000278,30.001667,AMI-25-P,AMI,-0.09216534
0.7500278,45.001667,AMI-25-P,AMI,-0.09284418
1.0000278,60.001667,AMI-25-P,AMI,-0.092736
1.2500278,75.00166,AMI-25-P,AMI,-0.09167544
1.5000278,90.00166,AMI-25-P,AMI,-0.08988496
1.7500278,105.00166,AMI-25-P,AMI,-0.087684005
2.000028,120.00167,AMI-25-P,AMI,-0.085392
2.250028,135.00168,AMI-25-P,AMI,-0.08319759
2.500028,150.00168,AMI-25-P,AMI,-0.080766305
2.750028,165.00168,AMI-25-P,AMI,-0.07763287
3.000028,180.00168,AMI-25-P,AMI,-0.073332
3.250028,195.00168,AMI-25-P,AMI,-0.06769187
3.500028,210.00168,AMI-25-P,AMI,-0.061714314
3.750028,225.00168,AMI-25-P,AMI,-0.056694604
4.0000277,240.00166,AMI-25-P,AMI,-0.053928
4.2500277,255.00166,AMI-25-P,AMI,-0.054250743
4.5000277,270.00165,AMI-25-P,AMI,-0.056662936
4.7500277,285.00165,AMI-25-P,AMI,-0.059705663
5.0000277,300.00165,AMI-25-P,AMI,-0.06192
5.2500277,315.00165,AMI-25-P,AMI,-0.062315915
5.5000277,330.00165,AMI-25-P,AMI,-0.06177894
5.7500277,345.00165,AMI-25-P,AMI,-0.061663494
6.0000277,360.00165,AMI-25-P,AMI,-0.063324
6.2500277,375.00165,AMI-25-P,AMI,-0.06748613
6.5000277,390.00165,AMI-25-P,AMI,-0.07236055
6.7500277,405.00165,AMI-25-P,AMI,-0.0755292
7.0000277,420.00165,AMI-25-P,AMI,-0.074574
7.2500277,435.00165,AMI-25-P,AMI,-0.06815182
7.5000277,450.00165,AMI-25-P,AMI,-0.05921934
7.7500277,465.00165,AMI-25-P,AMI,-0.05180819
8.000028,480.00165,AMI-25-P,AMI,-0.04995
8.250028,495.00165,AMI-25-P,AMI,-0.056219622
8.500028,510.00165,AMI-25-P,AMI,-0.067364834
8.750028,525.00165,AMI-25-P,AMI,-0.078676626
9.000028,540.00165,AMI-25-P,AMI,-0.085446
9.250028,555.00165,AMI-25-P,AMI,-0.0844685
9.500028,570.00165,AMI-25-P,AMI,-0.07855783
9.750028,585.00165,AMI-25-P,AMI,-0.07203224
10.000028,600.00165,AMI-25-P,AMI,-0.06921
10.250028,615.00165,AMI-25-P,AMI,-0.07309274
10.500028,630.00165,AMI-25-P,AMI,-0.081415616
10.750028,645.00165,AMI-25-P,AMI,-0.09059719
11.000028,660.00165,AMI-25-P,AMI,-0.097056
11.250028,675.00165,AMI-25-P,AMI,-0.09814596
11.500028,690.00165,AMI-25-P,AMI,-0.094962455
11.750028,705.00165,AMI-25-P,AMI,-0.08953622
12.000028,720.00165,AMI-25-P,AMI,-0.083898
12.250028,735.00165,AMI-25-P,AMI,-0.07961822
12.500028,750.00165,AMI-25-P,AMI,-0.07642606
12.750028,765.00165,AMI-25-P,AMI,-0.07359036
13.000028,780.00165,AMI-25-P,AMI,-0.07038
13.250028,795.00165,AMI-25-P,AMI,-0.06635856
13.500028,810.00165,AMI-25-P,AMI,-0.062268566
13.750028,825.00165,AMI-25-P,AMI,-0.059147295
14.000028,840.00165,AMI-25-P,AMI,-0.058032
14.250028,855.00165,AMI-25-P,AMI,-0.05960555
14.500028,870.00165,AMI-25-P,AMI,-0.06313317
